S72435J,"Nondisp fx of med condyle of l femr, 7thJ","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Nondisplaced fracture of medial condyle of left femur
S72435K,"Nondisp fx of med condyle of l femr, 7thK","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for closed fracture with nonunion",Nondisplaced fracture of medial condyle of left femur
S72435M,"Nondisp fx of med condyle of l femr, 7thM","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with nonunion",Nondisplaced fracture of medial condyle of left femur
S72435N,"Nondisp fx of med condyle of l femr, 7thN","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Nondisplaced fracture of medial condyle of left femur
S72435P,"Nondisp fx of med condyle of l femr, 7thP","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for closed fracture with malunion",Nondisplaced fracture of medial condyle of left femur
S72435Q,"Nondisp fx of med condyle of l femr, 7thQ","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type I or II with malunion",Nondisplaced fracture of medial condyle of left femur
S72435R,"Nondisp fx of med condyle of l femr, 7thR","Nondisplaced fracture of medial condyle of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Nondisplaced fracture of medial condyle of left femur
S72435S,"Nondisp fx of medial condyle of left femur, sequela","Nondisplaced fracture of medial condyle of left femur, sequela",Nondisplaced fracture of medial condyle of left femur
S72436A,"Nondisp fx of medial condyle of unsp femur, init for clos fx","Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture",Nondisplaced fracture of medial condyle of unspecified femur
S72436B,"Nondisp fx of med condyle of unsp femr, 7thB","Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type I or II",Nondisplaced fracture of medial condyle of unspecified femur
S72436C,"Nondisp fx of med condyle of unsp femr, 7thC","Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Nondisplaced fracture of medial condyle of unspecified femur
S72436D,"Nondisp fx of med condyle of unsp femr, 7thD","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with routine healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436E,"Nondisp fx of med condyle of unsp femr, 7thE","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436F,"Nondisp fx of med condyle of unsp femr, 7thF","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436G,"Nondisp fx of med condyle of unsp femr, 7thG","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with delayed healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436H,"Nondisp fx of med condyle of unsp femr, 7thH","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436J,"Nondisp fx of med condyle of unsp femr, 7thJ","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Nondisplaced fracture of medial condyle of unspecified femur
S72436K,"Nondisp fx of med condyle of unsp femr, 7thK","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with nonunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436M,"Nondisp fx of med condyle of unsp femr, 7thM","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436N,"Nondisp fx of med condyle of unsp femr, 7thN","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436P,"Nondisp fx of med condyle of unsp femr, 7thP","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with malunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436Q,"Nondisp fx of med condyle of unsp femr, 7thQ","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type I or II with malunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436R,"Nondisp fx of med condyle of unsp femr, 7thR","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Nondisplaced fracture of medial condyle of unspecified femur
S72436S,"Nondisp fx of medial condyle of unspecified femur, sequela","Nondisplaced fracture of medial condyle of unspecified femur, sequela",Nondisplaced fracture of medial condyle of unspecified femur
S72441A,"Disp fx of lower epiphysis (separation) of right femur, init","Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",Displaced fracture of lower epiphysis (separation) of right femur
S72441B,"Disp fx of low epiphy (separation) of r femr, 7thB","Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type I or II",Displaced fracture of lower epiphysis (separation) of right femur
S72441C,"Disp fx of low epiphy (separation) of r femr, 7thC","Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced fracture of lower epiphysis (separation) of right femur
S72441D,"Disp fx of low epiphy (separation) of r femr, 7thD","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with routine healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441E,"Disp fx of low epiphy (separation) of r femr, 7thE","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with routine healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441F,"Disp fx of low epiphy (separation) of r femr, 7thF","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441G,"Disp fx of low epiphy (separation) of r femr, 7thG","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with delayed healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441H,"Disp fx of low epiphy (separation) of r femr, 7thH","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441J,"Disp fx of low epiphy (separation) of r femr, 7thJ","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced fracture of lower epiphysis (separation) of right femur
S72441K,"Disp fx of low epiphy (separation) of r femr, 7thK","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with nonunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441M,"Disp fx of low epiphy (separation) of r femr, 7thM","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with nonunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441N,"Disp fx of low epiphy (separation) of r femr, 7thN","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441P,"Disp fx of low epiphy (separation) of r femr, 7thP","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with malunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441Q,"Disp fx of low epiphy (separation) of r femr, 7thQ","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with malunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441R,"Disp fx of low epiphy (separation) of r femr, 7thR","Displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Displaced fracture of lower epiphysis (separation) of right femur
S72441S,"Disp fx of lower epiphysis (separation) of r femur, sequela","Displaced fracture of lower epiphysis (separation) of right femur, sequela",Displaced fracture of lower epiphysis (separation) of right femur
S72442A,"Disp fx of lower epiphysis (separation) of left femur, init","Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",Displaced fracture of lower epiphysis (separation) of left femur
S72442B,"Disp fx of low epiphy (separation) of l femr, 7thB","Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type I or II",Displaced fracture of lower epiphysis (separation) of left femur
S72442C,"Disp fx of low epiphy (separation) of l femr, 7thC","Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced fracture of lower epiphysis (separation) of left femur
S72442D,"Disp fx of low epiphy (separation) of l femr, 7thD","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with routine healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442E,"Disp fx of low epiphy (separation) of l femr, 7thE","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with routine healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442F,"Disp fx of low epiphy (separation) of l femr, 7thF","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442G,"Disp fx of low epiphy (separation) of l femr, 7thG","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with delayed healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442H,"Disp fx of low epiphy (separation) of l femr, 7thH","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442J,"Disp fx of low epiphy (separation) of l femr, 7thJ","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced fracture of lower epiphysis (separation) of left femur
S72442K,"Disp fx of low epiphy (separation) of l femr, 7thK","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with nonunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442M,"Disp fx of low epiphy (separation) of l femr, 7thM","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with nonunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442N,"Disp fx of low epiphy (separation) of l femr, 7thN","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442P,"Disp fx of low epiphy (separation) of l femr, 7thP","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with malunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442Q,"Disp fx of low epiphy (separation) of l femr, 7thQ","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with malunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442R,"Disp fx of low epiphy (separation) of l femr, 7thR","Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Displaced fracture of lower epiphysis (separation) of left femur
S72442S,"Disp fx of lower epiphysis (separation) of l femur, sequela","Displaced fracture of lower epiphysis (separation) of left femur, sequela",Displaced fracture of lower epiphysis (separation) of left femur
S72443A,"Disp fx of lower epiphysis (separation) of unsp femur, init","Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443B,"Disp fx of low epiphy (separation) of unsp femr, 7thB","Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type I or II",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443C,"Disp fx of low epiphy (separation) of unsp femr, 7thC","Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443D,"Disp fx of low epiphy (separation) of unsp femr, 7thD","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with routine healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443E,"Disp fx of low epiphy (separation) of unsp femr, 7thE","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443F,"Disp fx of low epiphy (separation) of unsp femr, 7thF","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443G,"Disp fx of low epiphy (separation) of unsp femr, 7thG","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with delayed healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443H,"Disp fx of low epiphy (separation) of unsp femr, 7thH","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443J,"Disp fx of low epiphy (separation) of unsp femr, 7thJ","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443K,"Disp fx of low epiphy (separation) of unsp femr, 7thK","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with nonunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443M,"Disp fx of low epiphy (separation) of unsp femr, 7thM","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443N,"Disp fx of low epiphy (separation) of unsp femr, 7thN","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443P,"Disp fx of low epiphy (separation) of unsp femr, 7thP","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with malunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443Q,"Disp fx of low epiphy (separation) of unsp femr, 7thQ","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with malunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443R,"Disp fx of low epiphy (separation) of unsp femr, 7thR","Displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72443S,"Disp fx of lower epiphy (separation) of unsp femur, sequela","Displaced fracture of lower epiphysis (separation) of unspecified femur, sequela",Displaced fracture of lower epiphysis (separation) of unspecified femur
S72444A,"Nondisp fx of lower epiphysis (separation) of r femur, init","Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444B,"Nondisp fx of low epiphy (separation) of r femr, 7thB","Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type I or II",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444C,"Nondisp fx of low epiphy (separation) of r femr, 7thC","Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444D,"Nondisp fx of low epiphy (separation) of r femr, 7thD","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with routine healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444E,"Nondisp fx of low epiphy (separation) of r femr, 7thE","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with routine healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444F,"Nondisp fx of low epiphy (separation) of r femr, 7thF","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444G,"Nondisp fx of low epiphy (separation) of r femr, 7thG","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444H,"Nondisp fx of low epiphy (separation) of r femr, 7thH","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444J,"Nondisp fx of low epiphy (separation) of r femr, 7thJ","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444K,"Nondisp fx of low epiphy (separation) of r femr, 7thK","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with nonunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444M,"Nondisp fx of low epiphy (separation) of r femr, 7thM","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with nonunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444N,"Nondisp fx of low epiphy (separation) of r femr, 7thN","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444P,"Nondisp fx of low epiphy (separation) of r femr, 7thP","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for closed fracture with malunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444Q,"Nondisp fx of low epiphy (separation) of r femr, 7thQ","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type I or II with malunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444R,"Nondisp fx of low epiphy (separation) of r femr, 7thR","Nondisplaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72444S,"Nondisp fx of lower epiphy (separation) of r femur, sequela","Nondisplaced fracture of lower epiphysis (separation) of right femur, sequela",Nondisplaced fracture of lower epiphysis (separation) of right femur
S72445A,"Nondisp fx of lower epiphysis (separation) of l femur, init","Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445B,"Nondisp fx of low epiphy (separation) of l femr, 7thB","Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type I or II",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445C,"Nondisp fx of low epiphy (separation) of l femr, 7thC","Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445D,"Nondisp fx of low epiphy (separation) of l femr, 7thD","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with routine healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445E,"Nondisp fx of low epiphy (separation) of l femr, 7thE","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with routine healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445F,"Nondisp fx of low epiphy (separation) of l femr, 7thF","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445G,"Nondisp fx of low epiphy (separation) of l femr, 7thG","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445H,"Nondisp fx of low epiphy (separation) of l femr, 7thH","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445J,"Nondisp fx of low epiphy (separation) of l femr, 7thJ","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445K,"Nondisp fx of low epiphy (separation) of l femr, 7thK","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with nonunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445M,"Nondisp fx of low epiphy (separation) of l femr, 7thM","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with nonunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445N,"Nondisp fx of low epiphy (separation) of l femr, 7thN","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445P,"Nondisp fx of low epiphy (separation) of l femr, 7thP","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with malunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445Q,"Nondisp fx of low epiphy (separation) of l femr, 7thQ","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type I or II with malunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445R,"Nondisp fx of low epiphy (separation) of l femr, 7thR","Nondisplaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72445S,"Nondisp fx of lower epiphy (separation) of l femur, sequela","Nondisplaced fracture of lower epiphysis (separation) of left femur, sequela",Nondisplaced fracture of lower epiphysis (separation) of left femur
S72446A,"Nondisp fx of lower epiphy (separation) of unsp femur, init","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446B,"Nondisp fx of low epiphy (separation) of unsp femr, 7thB","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type I or II",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446C,"Nondisp fx of low epiphy (separation) of unsp femr, 7thC","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446D,"Nondisp fx of low epiphy (separation) of unsp femr, 7thD","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with routine healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446E,"Nondisp fx of low epiphy (separation) of unsp femr, 7thE","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446F,"Nondisp fx of low epiphy (separation) of unsp femr, 7thF","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446G,"Nondisp fx of low epiphy (separation) of unsp femr, 7thG","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446H,"Nondisp fx of low epiphy (separation) of unsp femr, 7thH","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446J,"Nondisp fx of low epiphy (separation) of unsp femr, 7thJ","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446K,"Nondisp fx of low epiphy (separation) of unsp femr, 7thK","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with nonunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446M,"Nondisp fx of low epiphy (separation) of unsp femr, 7thM","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446N,"Nondisp fx of low epiphy (separation) of unsp femr, 7thN","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446P,"Nondisp fx of low epiphy (separation) of unsp femr, 7thP","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for closed fracture with malunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446Q,"Nondisp fx of low epiphy (separation) of unsp femr, 7thQ","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type I or II with malunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446R,"Nondisp fx of low epiphy (separation) of unsp femr, 7thR","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72446S,"Nondisp fx of lower epiphy (separation) of unsp femur, sqla","Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, sequela",Nondisplaced fracture of lower epiphysis (separation) of unspecified femur
S72451A,"Displ suprcndl fx w/o intrcndl extn lower end r femur, init","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451B,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thB","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type I or II",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451C,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thC","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451D,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thD","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451E,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thE","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451F,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thF","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451G,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thG","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451H,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thH","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451J,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thJ","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
S72451K,"Displ suprcndl fx w/o intrcndl extn low end r femr, 7thK","Displaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with nonunion",Displaced supracondylar fracture without intracondylar extension of lower end of right femur
